date,cash,positions_value,equity,n_positions,exposure_pct
2024-05-07,630325.3224841993,437649.73958832235,1067975.0620725215,2,40.979396910169
2024-05-08,630325.3224841993,440114.5562664764,1070439.8787506758,2,41.115298953561016
2024-05-09,630325.3224841993,439539.1959027249,1069864.5183869242,2,41.083631464424585
2024-05-10,630325.3224841993,446584.7000466307,1076910.02253083,2,41.46908197558778
2024-05-13,630325.3224841993,440730.76043601485,1071056.0829202142,2,41.149176729790916
2024-05-14,630325.3224841993,441140.97203525173,1071466.294519451,2,41.171707807486555
2024-05-15,415060.17580230604,659427.6596076795,1074487.8354099854,3,61.37134715499742
2024-05-16,415060.17580230604,665430.0423460057,1080490.2181483116,3,61.585938601682614
2024-05-17,415060.17580230604,666959.4127518828,1082019.5885541888,3,61.64023459529824
2024-05-20,415060.17580230604,666484.7070541314,1081544.8828564375,3,61.62339793924202
2024-05-21,199864.4793170076,874276.6980642248,1074141.1773812324,4,81.39309026358347
